20.4	-0.00181891	0.00570773	-0.00301538	0.00687536	0.1	1.62891e-05	2.36353e-05	1206235
20.5	-0.00121687	0.00627012	-0.00226689	0.00801238	0.1	1.96572e-05	3.20991e-05	1218392
20.6	-0.000577584	0.00645241	-0.00142985	0.00864219	0.1	2.08168e-05	3.73437e-05	1223924
20.7	6.12283e-05	0.00626391	-0.000555696	0.00875555	0.1	1.96183e-05	3.83298e-05	1230692
20.8	0.000663806	0.00573422	0.000304691	0.00837264	0.1	1.64406e-05	3.50505e-05	1237288
20.9	0.00119826	0.00491053	0.00110383	0.00754038	0.1	1.20567e-05	2.84287e-05	1240223
21	0.00163814	0.00385407	0.00180009	0.00632849	0.1	7.42694e-06	2.00249e-05	1253386
21.1	0.00196368	0.00263598	0.00235977	0.00482435	0.1	3.47418e-06	1.16372e-05	1257064
21.2	0.0021625	0.00133277	0.00275852	0.00312721	0.1	8.8814e-07	4.88972e-06	1264244
21.3	0.00222998	2.18315e-05	0.00298228	0.00134206	0.1	2.38307e-10	9.00562e-07	1268056
21.4	0.00216908	-0.00122301	0.00302749	-0.000426594	0.1	7.4788e-07	9.09912e-08	1273799
21.5	0.0019898	-0.00233542	0.0029008	-0.00208053	0.1	2.7271e-06	2.1643e-06	1286252
21.6	0.00170827	-0.00325988	0.00261812	-0.00353299	0.1	5.31342e-06	6.24102e-06	1289231
21.7	0.00134551	-0.00395427	0.0022033	-0.00471297	0.1	7.81811e-06	1.11061e-05	1292297
21.8	0.00092601	-0.00439149	0.00168637	-0.00556836	0.1	9.64258e-06	1.55033e-05	1303566
21.9	0.00047618	-0.00456027	0.00110152	-0.00606791	0.1	1.0398e-05	1.84097e-05	1306787
22	2.27762e-05	-0.00446493	0.000484997	-0.0062019	0.1	9.96782e-06	1.92318e-05	1319096
22.1	-0.00040862	-0.00412439	-0.000127031	-0.00598161	0.1	8.50531e-06	1.78898e-05	1325872
22.2	-0.000794973	-0.00357031	-0.000700514	-0.00543756	0.1	6.37357e-06	1.47835e-05	1332406
22.3	-0.00111696	-0.00284469	-0.00120531	-0.00461687	0.1	4.04614e-06	1.06577e-05	1338787
